TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-09-2026,10-09-2026,CM,BSE,STK,509024,INE088E01019,GOLDLEG,X,,,,,GOLDEN LEGAND LEASING & FINANC,7.86,7.89,7.31,7.49,7.85,7.83,,7.49,,,5171,39467,36,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509026,INE117F01013,VJTFEDU,X,,,,,VJTF EDUSERVICES LTD.,74.45,74.45,73.84,73.84,73.84,69.8,,73.84,,,2,148,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509038,INE763D01019,VOLLF,X,,,,,VOLTAIRE LEASING & FINANCE LTD,19.95,19.95,19,19.94,19.94,19.95,,19.94,,,24,468,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509040,INE040F01033,NETLINK,X,,,,,NETLINK SOLUTIONS (INDIA) LTD.,155,158,151.5,152.25,152.25,156.05,,152.25,,,496,76446,25,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509046,INE778N01016,TRILIANCE,X,,,,,TRILIANCE POLYMERS LIMITED,42.93,47.42,42.93,46.99,46.99,45.18,,46.99,,,249,11336,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509048,INE572G01025,LANCORHOL,T,,,,,LANCOR HOLDINGS LTD.,36.36,38.27,36.36,38.27,38.27,36.45,,37.93,,,48699,1860960,79,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509051,INE300B01022,INDINFO,X,,,,,INDIAN INFOTECH & SOFTWARE LTD,0.53,0.54,0.53,0.53,0.53,0.54,,0.53,,,984988,526360,534,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509053,INE521L01030,BANASFN,X,,,,,BANAS FINANCE LTD.,7.32,7.32,7.08,7.15,7.16,7.12,,7.15,,,2569,18333,32,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509055,INE392A01021,VISAKAIND,B,,,,,VISAKA INDUSTRIES LTD.,92.48,94.5,91.8,92.2,91.8,91.76,,91.92,,,11432,1062616,242,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509069,INE669A01022,INFOMEDIA,B,,,,,INFOMEDIA PRESS LTD.,5.05,5.05,5.05,5.05,5.05,5.1,,5.23,,,200,1010,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509073,INE525B01016,HATHWAYB,X,,,,,HATHWAY BHAWANI CABLETEL & DAT,11.95,11.95,10.85,11.5,11.5,11.97,,11.5,,,898,10003,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509079,INE742B01025,GUFICBIO,B,,,,,GUFIC BIOSCIENCES LTD.,430.4,432.35,420,422.1,425.3,430.2,,422.6,,,3090,1309251,321,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509152,INE137I01015,GRPLTD,B,,,,,GRP LTD.,1985.05,1990.2,1985.05,1990.2,1990.2,2011,,1992.45,,,12,23830,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509162,INE802D01023,INDAG,XT,,,,,INDAG RUBBER LTD.,129,131.75,121.95,129.75,129,128.35,,129.75,,,17786,2232321,144,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509196,INE159E01026,MMRUBBR-B,X,,,,,MM RUBBER COMPANY LTD.,56.5,59.93,56.5,59,59,56.5,,59,,,951,56795,18,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509220,INE034D01049,PTL,B,,,,,PTL ENTERPRISES LTD.,38,38.72,37.83,38.18,38.14,38.11,,38.17,,,2649,101435,102,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509243,INE421C01016,TVSSRICHAK,B,,,,,TVS SRICHAKRA LTD.,5111.75,5290,5111.75,5221.35,5223,5174.45,,5222.46,,,364,1893744,95,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509438,INE664D01019,BENARAS,B,,,,,BENARES HOTELS LTD.,10305.05,11010,10305.05,10710.4,10847.3,10601.35,,10724.22,,,103,1112569,67,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509449,INE026I01010,BHAGWOX,X,,,,,BHAGWATI OXYGEN LTD.,40.36,40.37,35.8,35.8,35.8,37.08,,35.8,,,417,16709,7,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509470,INE01TL01014,BOMOXY-B1,X,,,,,BOMBAY OXYGEN INVESTMENTS LIMI,18900,18900,18301.05,18400,18400,18700,,18400,,,15,277699,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509472,INE145E01017,CRAVATEX,B,,,,,CRAVATEX LTD.,321,322,321,322,322,318.45,,318.3,,,55,17700,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509480,INE463A01038,BERGEPAINT,A,,,,,BERGER PAINTS INDIA LTD.,470.05,474,461.75,463.75,463.35,471.6,,463.8,,,25259,11813991,1039,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509486,INE479A01018,CAPRIHANS,XT,,,,,CAPRIHANS INDIA LTD.,124,126.1,121.15,121.2,123.7,127.35,,121.2,,,1915,234138,36,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509488,INE371A01025,GRAPHITE,A,,,,,GRAPHITE INDIA LTD.,837.85,868.65,821.1,825,825,845.05,,824.81,,,504244,426840728,12702,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509496,INE686A01026,CEMPRO,A,,,,,Cemindia Projects Limited,1263.65,1279.45,1250,1251.6,1252.1,1268.6,,1251.89,,,9195,11600766,667,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509525,INE515H01014,EMPIND,B,,,,,EMPIRE INDUSTRIES LTD.,1066.8,1078.65,1042,1064.15,1074.65,1076.8,,1062.77,,,3650,3848786,229,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509546,INE214F01026,GRAVISSHO,B,,,,,GRAVISS HOSPITALITY LIMITED,30.85,34.98,29.6,34.98,34.98,29.15,,35.59,,,34947,1193905,159,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509557,INE276A01018,GARFIBRES,A,,,,,GARWARE TECHNICAL FIBRES LIMIT,809.45,819.1,772.7,783.75,783.65,815.65,,784.49,,,1917,1516042,325,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509563,INE925D01014,GARWAMAR,X,,,,,GARWARE MARINE INDUSTRIES LTD.,19.85,19.85,19.06,19.15,19.15,19.25,,19.15,,,1814,34995,41,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509567,INE426D01013,GOACARBON,B,,,,,GOA CARBON LTD.,484.95,484.95,434.5,439.3,438,465.15,,440.17,,,40324,18398491,2030,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509597,INE722D01015,HARDCAS,X,,,,,HARDCASTLE & WAUD MFG.CO.LTD.,841.35,841.4,810.05,831,831,819.9,,831,,,37,30921,8,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509631,INE545A01024,HEG,T,,,,,HEG LTD.,255.1,257.95,250.15,250.15,250.15,263.3,,249.67,,,110835,27961236,2324,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509635,INE310C01029,HINDCOMPOS,B,,,,,HINDUSTAN COMPOSITES LTD.,387.05,394,380.75,381.2,380.75,385.6,,381.41,,,247,94980,42,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509675,INE557A01011,BIRLANU,B,,,,,BIRLANU LIMITED,1420,1499.9,1420,1443.15,1441.8,1409.95,,1435.08,,,2388,3464380,279,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509692,INE061A01014,INDIANCARD,B,,,,,INDIAN CARD CLOTHING CO.LTD.,209,211,208,211,211,210.45,,209.61,,,121,25316,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509709,INE575C01027,INTLCONV,B,,,,,INTERNATIONAL CONVEYORS LTD.,78.8,78.85,76.47,77.02,76.79,77.15,,77.15,,,1899,147491,107,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509715,INE364A01020,JAYSREETEA,B,,,,,JAY SHREE TEA & INDUSTRIES LTD,95.71,96.98,94,95.35,94.3,95.24,,95.1,,,4089,390930,106,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509732,INE972A01020,KOTIC,B,,,,,KOTHARI INDUSTRIAL CORPORATION,138.25,159.9,138.25,153.75,145.1,137.35,,151.28,,,19832,3027423,509,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509760,INE370A01019,MODRNSH,X,,,,,MODERN SHARES & STOCKBROKERS L,48.95,48.95,46.5,46.5,46.5,48.94,,46.5,,,3920,183486,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509762,INE848M01019,MAPROIN,XT,,,,,MAPRO INDUSTRIES LTD.,49.95,50.5,49.95,50.5,50.5,50.96,,50.5,,,57521,2904798,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509820,INE275B01026,HUHTAMAKI,B,,,,,HUHTAMAKI INDIA LIMITED,267,276.6,260,262.6,262.35,267.55,,262.08,,,25634,6850316,647,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509835,INE940N01012,PREMSYN,X,,,,,PREMIER SYNTHETICS LTD.,15.25,15.5,14.43,15.45,15.45,16.03,,15.45,,,1119,16465,14,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509874,INE849C01026,SHALPAINTS,T,,,,,SHALIMAR PAINTS LTD.,82.4,86.4,82.4,85.5,85.5,83.97,,85.44,,,8189,697551,57,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509895,INE832D01020,HINDMILL,X,,,,,HINDOOSTAN MILLS LTD.,138.7,139.85,138.7,139.85,139.85,138.7,,139.85,,,18,2506,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509930,INE195A01028,SUPREMEIND,A,,,,,SUPREME INDUSTRIES LTD.,3504.65,3514.9,3479.9,3500.65,3499.45,3509.5,,3510,,,1069,3736013,191,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509945,INE077P01034,THACKER,B,,,,,THACKER & CO.LTD.,1015,1015,1015,1015,1015,1015,,1015,,,1,1015,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509960,INE726E01014,UPHOT,B,,,,,U.P.HOTELS LTD.,1365,1428,1325.5,1428,1428,1360,,1428,,,30,40947,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,509966,INE710A01016,VSTIND,B,,,,,VST INDUSTRIES LTD.,208.55,208.95,205.85,206.55,206.75,208.55,,206.46,,,12779,2652973,316,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,510245,INE804A01025,SWASTIVI,X,,,,,SWASTI VINAYAKA SYNTHETICS LTD,4.05,4.21,3.86,3.98,4.07,3.97,,3.98,,,51422,206371,163,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511000,INE856D01011,MSLGLOBAL,X,,,,,MSL GLOBAL LIMITED,19.11,19.11,17.17,18,18,18.01,,18,,,29499,526260,40,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511012,INE457N01025,YAMNINV,XT,,,,,YAMINI INVESTMENTS COMPANY LTD,0.62,0.63,0.6,0.61,0.63,0.61,,0.61,,,540949,327981,302,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511016,INE946K01023,PREMCAP,XT,,,,,PREMIER CAPITAL SERVICES LTD.,4.92,5.02,4.92,5.02,5.02,5.02,,5.02,,,150,743,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511018,INE679T01013,ZMILGFIN,X,,,,,MILGREY FINANCE & INVESTMENT L,45.73,45.73,43.85,44,44.58,43.85,,44,,,17117,756077,35,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511034,INE742C01031,JINDRILL,B,,,,,JINDAL DRILLING & INDUSTRIES L,675,704,650,653.95,654,673.05,,654.19,,,63004,42626681,1741,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511066,INE302E01014,SAKTHIFIN,X,,,,,SAKTHI FINANCE LTD.,27.99,27.99,27.41,27.41,27.42,27.79,,27.41,,,4839,132855,34,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511076,INE065D01027,AEROENTER,B,,,,,AEROFLEX ENTERPRISES LIMITED,142.85,146,132.05,134.7,135.4,143.2,,134.99,,,161330,22040006,1311,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511092,INE047E01031,JMDVL,XT,,,,,JMD Ventures Limited,7.15,7.34,6.8,7.3,7.3,7.15,,7.3,,,6505,45655,43,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511108,INE705C01020,SHIVATEX,B,,,,,SHIVA TEXYARN LTD.,175.95,181.9,175.95,178.8,181.9,181.7,,179.16,,,754,135057,31,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511110,INE848D01018,VBDESAI,X,,,,,V.B.DESAI FINANCIAL SERVICES L,19,19,18.91,18.91,18.91,19.4,,18.91,,,16,303,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511116,INE527B01020,QUADRANT,XT,,,,,QUADRANT TELEVENTURES LIMITED,0.64,0.64,0.64,0.64,0.64,0.61,,0.64,,,292850,187424,81,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511122,INE609B01018,1STCUS,X,,,,,FIRST CUSTODIAN FUND (INDIA) L,60.99,62.74,60.99,62.74,62.74,60.99,,62.74,,,7,437,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511131,INE344D01018,KAMANWALA,B,,,,,KAMANWALA HOUSING CONSTRUCTION,15.84,17.4,15.84,17.25,17.25,16.14,,17.07,,,1794,29972,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511144,INE520G01024,AXISOL,XT,,,,,AXIS SOLUTIONS LIMITED,602.6,602.6,602.6,602.6,602.6,590.8,,602.6,,,1501,904502,30,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511147,INE549D01012,WSFX,X,,,,,WSFX Global Pay Limited,61.53,63.66,61.53,61.57,62.74,63.53,,61.57,,,1102,68055,37,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511153,INE096I01021,ANJANIFOODS,XT,,,,,Anjani Foods Limited,17.99,17.99,16.32,17.82,17.82,17.17,,17.82,,,4401,76076,29,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511169,INE552N01023,RKDAGRRTL,X,,,,,RKD AGRI AND RETAIL LIMITED,5.19,5.19,5.14,5.14,5.14,5.14,,5.14,,,11,56,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511185,INE381N01019,RAJVI,X,,,,,RAJVI LOGITRADE LIMITED,28.4,28.4,28.4,28.4,28.4,27.05,,28.4,,,100,2840,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511187,INE570N01025,MILLENNIUM,X,,,,,Millennium Online Solutions (I,1.68,1.76,1.68,1.76,1.76,1.76,,1.76,,,13001,21905,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511194,INE613B01010,ICDSLTD,T,,,,,ICDS LTD.,65.13,68.36,63.01,63.21,63.21,65.11,,63.21,,,2038,134787,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511196,INE477A01020,CANFINHOME,A,,,,,CAN FIN HOMES LTD.,788.9,792,781,781.85,782.05,787.55,,782.19,,,11430,8990452,763,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511208,INE050B01023,IVC,B,,,,,IL&FS INVESTMENT MANAGERS LTD.,9.97,10.1,9.5,9.7,9.7,9.97,,9.68,,,217244,2114761,535,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511218,INE721A01047,SHRIRAMFIN,A,,,,,Shriram Finance Limited,1029.35,1039,1021,1038,1038,1029.35,,1038,,,429792,445011407,3380,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511243,INE121A01024,CHOLAFIN,A,,,,,CHOLAMANDALAM INVESTMENT AND F,1833.2,1866.6,1805.2,1849.1,1849.1,1829,,1858.91,,,250049,464286173,2834,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511260,INE088P01015,ICONIKSPEV,X,,,,,ICONIK SPORTS AND EVENTS LIMIT,38.44,38.44,36.4,37.04,37.9,38.25,,37.04,,,11128,413077,53,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511333,INE709A01018,VLSFINANCE,B,,,,,VLS FINANCE LTD.,246.75,247,242.5,242.5,242.5,245.65,,244.68,,,510,125907,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511355,INE429D01017,INDCEMCAP,XT,,,,,INDIA CEMENTS CAPITAL LTD.,31.19,31.19,31.19,31.19,31.19,30.58,,31.19,,,4380,136612,17,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511359,INE556D01017,ADMANUM,X,,,,,AD-MANUM FINANCE LTD.,55.99,55.99,50,51.92,52.73,53.2,,51.92,,,6749,348779,44,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511377,INE240B01012,MEHIF,X,,,,,MEHTA INTEGRATED FINANCE LTD.,29.1,29.1,29.1,29.1,29.1,29.1,,29.1,,,200,5820,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511391,INE661M01016,INTRGLB,X,,,,,INTER GLOBE FINANCE LTD.,63.98,63.98,58.2,63.44,63.44,58.37,,63.44,,,55,3286,14,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511401,INE410E01015,MCLTD,X,,,,,MUNOTH COMMUNICATION LIMITED,7.29,7.29,6.61,6.61,6.61,6.95,,6.61,,,664,4457,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511411,INE472C01027,SHRISTI,X,,,,,SHRISTI INFRASTRUCTURE DEVELOP,28.8,28.8,28,28.8,28.8,27.13,,28.8,,,703,19909,8,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511413,INE559D01011,CREST,B,,,,,CREST,355,360.75,350.05,360.6,360.6,355,,357.4,,,86,30893,15,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511431,INE051B01021,VAKRANGEE,B,,,,,VAKRANGEE LIMITED,5.51,5.59,5.42,5.46,5.46,5.53,,5.47,,,102858,562999,458,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511441,INE034B01019,GUJCRED,X,,,,,GUJARAT CREDIT CORPORATION LTD,23.51,24.38,23.35,24.38,24.38,24.5,,24.38,,,302,7069,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511447,INE706F01021,SYLPH,X,,,,,Sylph Industries Limited,0.21,0.21,0.19,0.21,0.21,0.21,,0.21,,,13328362,2673119,930,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511451,INE899D01011,DHARFIN,XT,,,,,DHARANI FINANCE LTD.,12.49,12.49,11.75,11.75,11.75,12.34,,11.75,,,1143,13525,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511463,INE191N01012,ALEXANDER,X,,,,,Alexander Stamps And Coin Limi,8.89,8.89,8.2,8.2,8.2,7.8,,8.2,,,1102,9385,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511473,INE841B01017,INDBANK,B,,,,,INDBANK MERCHANT BANKING SERVI,29.1,29.1,26.38,27.62,27.7,26.67,,27.7,,,20665,570058,445,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511493,INE488C01015,SHRYDUS,XT,,,,,SHRYDUS INDUSTRIES LIMITED,3.83,3.93,3.7,3.8,3.89,3.83,,3.8,,,7103,27266,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511501,INE900A01013,BHARAT,X,,,,,Bharat Bhushan Finance & Commo,23,24.45,23,24,24,23.85,,24,,,9629,230351,57,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511505,INE707C01018,CAPTRUST,T,,,,,CAPITAL TRUST LTD.,18.51,18.68,18.15,18.25,18.25,19.05,,18.28,,,5728,105233,13,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511507,INE697C01011,USHAKIRA,X,,,,,USHAKIRAN FINANCE LTD.,31.53,31.53,29,31.53,31.53,30.03,,31.53,,,2313,72863,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511509,INE380K01017,VIVOBIOT,B,,,,,VIVO BIO TECH LTD.,18.58,18.58,16.45,17.02,17.15,18.65,,17,,,34878,600552,231,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511523,INE882C01035,VEERHEALTH,XT,,,,,VEERHEALTH CARE LIMITED,50.79,50.79,48.5,49.99,49.99,49.84,,49.99,,,46840,2324497,195,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511525,INE376A01032,PANINDIAC,X,,,,,PAN INDIA CORPORATION LTD.,1.38,1.45,1.37,1.4,1.4,1.4,,1.4,,,38629,55022,87,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511533,INE135C01012,SAHARAHOUS,X,,,,,SAHARA HOUSINGFINA CORPORATION,39,39,38.1,38.26,38.2,39.71,,38.26,,,927,35392,20,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511535,INE026C01013,NDASEC,X,,,,,NDA SECURITIES LTD.,25,26.4,25,25,25,26.58,,25,,,1418,35459,25,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511543,INE777C01011,GSBFIN,XT,,,,,GSB FINANCE LTD.,54,54,52.16,52.53,52.16,54.9,,52.53,,,1979,103823,30,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511549,INE367A01015,MORARKFI,X,,,,,MORARKA FINANCE LTD.,67,67,62.11,65,65,67.5,,65,,,1462,93359,40,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511551,INE903D01011,MONARCH,B,,,,,Monarch Networth Capital Limit,370.8,375.4,367.6,371,374.25,370.95,,370.95,,,2269,842168,94,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511557,INE732K01027,PROFINC,Z,,,,,PRO FIN CAPITAL SERVICES LTD.,2.49,2.53,2.38,2.5,2.49,2.47,,2.5,,,667409,1650497,189,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511559,INE289C01025,TEAMGTY,B,,,,,TEAM INDIA GUARANTY LIMITED,246.8,289,243.3,243.3,243.3,241,,235.33,,,5,1291,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511571,INE754C01010,CRESCENTIS,X,,,,,Crescentis Capital Limited,106.9,107.75,102.5,105.95,105.95,101.3,,105.95,,,1158,123577,21,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511577,INE304E01010,MANTRA,X,,,,,Mantra Capital Limited,16.06,18.4,16.06,17.2,17.2,18.45,,17.2,,,14,241,9,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511589,INE323B01024,AVONMORE,B,,,,,AVONMORE CAPITAL & MANAGEMENT,13.71,14.6,13.71,14.3,14.3,14,,14.19,,,57116,812694,218,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511593,INE212B01011,LIBORDFIN,X,,,,,LIBORD FINANCE LTD,16.8,16.8,15.01,16.28,16.28,15.32,,16.28,,,715,10904,17,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511601,INE216B01012,YASHMGM,X,,,,,YASH MANAGEMENT & SATELLITE LT,10.99,11.25,10.01,10.77,11.25,10.6,,10.77,,,17667,194394,71,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511605,INE420B01036,ARIHANTCAP,B,,,,,ARIHANT CAPITAL MARKETS LTD.,76.83,77.89,76.5,76.66,76.5,77.13,,76.47,,,4988,384194,43,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511609,INE569B01022,ISLCONSUL,X,,,,,ISL CONSULTING LTD.,12.89,12.89,11.71,11.73,12.1,12.3,,11.73,,,290,3414,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511611,INE891B01012,DCMFINSERV,B,,,,,DCM FINANCIAL SERVICES LTD.,4.82,5.42,4.82,5.21,5.23,5.19,,5.22,,,10825,55447,19,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511626,INE229D01011,RRFIN,XT,,,,,RR FINANCIAL CONSULTANTS LTD.,64.99,67.55,64.5,66.97,67,64.35,,66.97,,,839,56003,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511628,INE417D01020,FEDDERSHOL,B,,,,,FEDDERS HOLDING LIMITED,49.25,50.4,48.31,48.45,48.45,48.55,,48.42,,,131157,6385763,917,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511630,INE699B01027,SAMBHAAV,B,,,,,SAMBHAAV MEDIA LTD.,5.94,6.25,5.74,5.84,5.82,5.94,,5.84,,,4599,27585,13,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511644,INE113B01037,OMEGAIN,X,,,,,OMEGA INTERACTIVE TECHNOLOGIES,25.53,26.92,24.37,24.37,24.37,25.65,,24.37,,,803670,20153963,1634,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511654,INE309D01011,SUGALDAM,X,,,,,SUGAL & DAMANI SHARE BROKERS L,66,69.95,64.56,64.61,64.58,66,,64.61,,,1889,122745,13,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511658,INE027D01019,NETTLINX,X,,,,,NETTLINX LTD.,11.48,11.6,9.6,10.58,10.58,11.5,,10.58,,,67374,721978,126,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511664,INE443D01018,BGIL,X,,,,,BGIL FILMS & TECHNOLOGIES LTD.,6.89,6.9,6.6,6.9,6.9,6.66,,6.9,,,7811,53734,18,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511672,INE099G01011,SCANSTL,T,,,,,Scan Steels Limited,54.76,58.98,54.76,58.64,58.64,56.84,,57.82,,,16294,912716,67,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511676,INE289B01019,GICHSGFIN,B,,,,,GIC HOUSING FINANCE LTD.,136.95,137.75,135.75,136,136.95,137.1,,136.11,,,4246,580360,118,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511692,INE759C01027,AJCON,X,,,,,AJCON GLOBAL SERVICES LTD.,6.4,6.4,5.93,6.2,6.2,6.4,,6.2,,,128,800,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,511696,INE953B01010,CHRTEDCA,X,,,,,CHARTERED CAPITAL & INVESTMENT,256.3,256.3,256.3,256.3,256.3,256.3,,256.3,,,31,7945,2,F1,1,,,,,
